Season,TeamID,ConfAbbrev,tourney_game_wins,tourney_game_losses
2011,1463,ivy,1,2
2012,1463,ivy,1,2
2013,1463,ivy,1,2
2014,1463,ivy,1,2
2015,1463,ivy,1,2
2016,1463,ivy,1,2
2017,1463,ivy,1,2
2018,1463,ivy,1,2
2019,1463,ivy,1,2
2020,1463,ivy,1,2
1986,1274,ind,5,5
1987,1274,ind,5,5
1988,1274,ind,5,5
1989,1274,ind,5,5
1990,1274,ind,5,5
1991,1274,ind,5,5
1992,1274,big_east,5,5
1993,1274,big_east,5,5
1994,1274,big_east,5,5
1995,1274,big_east,5,5
1996,1274,big_east,5,5
1997,1274,big_east,5,5
1998,1274,big_east,5,5
1999,1274,big_east,5,5
2000,1274,big_east,5,5
2001,1274,big_east,5,5
2002,1274,big_east,5,5
2003,1274,big_east,5,5
2004,1274,big_east,5,5
2005,1274,acc,5,5
2006,1274,acc,5,5
2007,1274,acc,5,5
2008,1274,acc,5,5
2009,1274,acc,5,5
2010,1274,acc,5,5
2011,1274,acc,5,5
2012,1274,acc,5,5
2013,1274,acc,5,5
2014,1274,acc,5,5
2015,1274,acc,5,5
2016,1274,acc,5,5
2017,1274,acc,5,5
2018,1274,acc,5,5
2019,1274,acc,5,5
2020,1274,acc,5,5
1987,1372,gsc,2,5
1988,1372,southland,2,5
1989,1372,southland,2,5
1990,1372,southland,2,5
1991,1372,southland,2,5
1992,1372,southland,2,5
1993,1372,southland,2,5
1994,1372,southland,2,5
1995,1372,southland,2,5
1996,1372,southland,2,5
1997,1372,southland,2,5
1998,1372,southland,2,5
1999,1372,southland,2,5
2000,1372,southland,2,5
2001,1372,southland,2,5
2002,1372,southland,2,5
2003,1372,southland,2,5
2004,1372,southland,2,5
2005,1372,southland,2,5
2006,1372,southland,2,5
2007,1372,southland,2,5
2008,1372,southland,2,5
2009,1372,southland,2,5
2010,1372,southland,2,5
2011,1372,southland,2,5
2012,1372,southland,2,5
2013,1372,southland,2,5
2014,1372,southland,2,5
2015,1372,southland,2,5
2016,1372,southland,2,5
2017,1372,southland,2,5
2018,1372,southland,2,5
2019,1372,southland,2,5
2020,1372,southland,2,5
1987,1420,ind,1,2
1988,1420,ind,1,2
1989,1420,ind,1,2
1990,1420,ind,1,2
1991,1420,ecc,1,2
1992,1420,ecc,1,2
1993,1420,big_south,1,2
1994,1420,big_south,1,2
1995,1420,big_south,1,2
1996,1420,big_south,1,2
1997,1420,big_south,1,2
1998,1420,big_south,1,2
1999,1420,nec,1,2
2000,1420,nec,1,2
2001,1420,nec,1,2
2002,1420,nec,1,2
2003,1420,nec,1,2
2004,1420,aec,1,2
2005,1420,aec,1,2
2006,1420,aec,1,2
2007,1420,aec,1,2
2008,1420,aec,1,2
2009,1420,aec,1,2
2010,1420,aec,1,2
2011,1420,aec,1,2
2012,1420,aec,1,2
2013,1420,aec,1,2
2014,1420,aec,1,2
2015,1420,aec,1,2
2016,1420,aec,1,2
2017,1420,aec,1,2
2018,1420,aec,1,2
2019,1420,aec,1,2
2020,1420,aec,1,2
1987,1421,big_south,2,4
1988,1421,big_south,2,4
1989,1421,big_south,2,4
1990,1421,big_south,2,4
1991,1421,big_south,2,4
1992,1421,big_south,2,4
1993,1421,big_south,2,4
1994,1421,big_south,2,4
1995,1421,big_south,2,4
1996,1421,big_south,2,4
1997,1421,big_south,2,4
1998,1421,big_south,2,4
1999,1421,big_south,2,4
2000,1421,big_south,2,4
2001,1421,big_south,2,4
2002,1421,big_south,2,4
2003,1421,big_south,2,4
2004,1421,big_south,2,4
2005,1421,big_south,2,4
2006,1421,big_south,2,4
2007,1421,big_south,2,4
2008,1421,big_south,2,4
2009,1421,big_south,2,4
2010,1421,big_south,2,4
2011,1421,big_south,2,4
2012,1421,big_south,2,4
2013,1421,big_south,2,4
2014,1421,big_south,2,4
2015,1421,big_south,2,4
2016,1421,big_south,2,4
2017,1421,big_south,2,4
2018,1421,big_south,2,4
2019,1421,big_south,2,4
2020,1421,big_south,2,4
1987,1457,big_south,1,6
1988,1457,big_south,1,6
1989,1457,big_south,1,6
1990,1457,big_south,1,6
1991,1457,big_south,1,6
1992,1457,big_south,1,6
1993,1457,big_south,1,6
1994,1457,big_south,1,6
1995,1457,big_south,1,6
1996,1457,big_south,1,6
1997,1457,big_south,1,6
1998,1457,big_south,1,6
1999,1457,big_south,1,6
2000,1457,big_south,1,6
2001,1457,big_south,1,6
2002,1457,big_south,1,6
2003,1457,big_south,1,6
2004,1457,big_south,1,6
2005,1457,big_south,1,6
2006,1457,big_south,1,6
2007,1457,big_south,1,6
2008,1457,big_south,1,6
2009,1457,big_south,1,6
2010,1457,big_south,1,6
2011,1457,big_south,1,6
2012,1457,big_south,1,6
2013,1457,big_south,1,6
2014,1457,big_south,1,6
2015,1457,big_south,1,6
2016,1457,big_south,1,6
2017,1457,big_south,1,6
2018,1457,big_south,1,6
2019,1457,big_south,1,6
2020,1457,big_south,1,6
1989,1251,ind,1,3
1990,1251,ind,1,3
1991,1251,ind,1,3
1992,1251,big_south,1,3
1993,1251,big_south,1,3
1994,1251,big_south,1,3
1995,1251,big_south,1,3
1996,1251,big_south,1,3
1997,1251,big_south,1,3
1998,1251,big_south,1,3
1999,1251,big_south,1,3
2000,1251,big_south,1,3
2001,1251,big_south,1,3
2002,1251,big_south,1,3
2003,1251,big_south,1,3
2004,1251,big_south,1,3
2005,1251,big_south,1,3
2006,1251,big_south,1,3
2007,1251,big_south,1,3
2008,1251,big_south,1,3
2009,1251,big_south,1,3
2010,1251,big_south,1,3
2011,1251,big_south,1,3
2012,1251,big_south,1,3
2013,1251,big_south,1,3
2014,1251,big_south,1,3
2015,1251,big_south,1,3
2016,1251,big_south,1,3
2017,1251,big_south,1,3
2018,1251,big_south,1,3
2019,1251,a_sun,1,3
2020,1251,a_sun,1,3
1989,1291,ind,2,3
1990,1291,nec,2,3
1991,1291,nec,2,3
1992,1291,nec,2,3
1993,1291,nec,2,3
1994,1291,nec,2,3
1995,1291,nec,2,3
1996,1291,nec,2,3
1997,1291,nec,2,3
1998,1291,nec,2,3
1999,1291,nec,2,3
2000,1291,nec,2,3
2001,1291,nec,2,3
2002,1291,nec,2,3
2003,1291,nec,2,3
2004,1291,nec,2,3
2005,1291,nec,2,3
2006,1291,nec,2,3
2007,1291,nec,2,3
2008,1291,nec,2,3
2009,1291,nec,2,3
2010,1291,nec,2,3
2011,1291,nec,2,3
2012,1291,nec,2,3
2013,1291,nec,2,3
2014,1291,nec,2,3
2015,1291,nec,2,3
2016,1291,nec,2,3
2017,1291,nec,2,3
2018,1291,nec,2,3
2019,1291,nec,2,3
2020,1291,nec,2,3
1991,1454,ind,3,4
1992,1454,ind,3,4
1993,1454,ind,3,4
1994,1454,mid_cont,3,4
1995,1454,mw_coll,3,4
1996,1454,mw_coll,3,4
1997,1454,mw_coll,3,4
1998,1454,mw_coll,3,4
1999,1454,mw_coll,3,4
2000,1454,mw_coll,3,4
2001,1454,mw_coll,3,4
2002,1454,horizon,3,4
2003,1454,horizon,3,4
2004,1454,horizon,3,4
2005,1454,horizon,3,4
2006,1454,horizon,3,4
2007,1454,horizon,3,4
2008,1454,horizon,3,4
2009,1454,horizon,3,4
2010,1454,horizon,3,4
2011,1454,horizon,3,4
2012,1454,horizon,3,4
2013,1454,horizon,3,4
2014,1454,horizon,3,4
2015,1454,horizon,3,4
2016,1454,horizon,3,4
2017,1454,horizon,3,4
2018,1454,horizon,3,4
2019,1454,horizon,3,4
2020,1454,horizon,3,4
1992,1138,ecc,2,4
1993,1138,ind,2,4
1994,1138,ecc,2,4
1995,1138,mid_cont,2,4
1996,1138,mid_cont,2,4
1997,1138,mid_cont,2,4
1998,1138,mid_cont,2,4
1999,1138,mac,2,4
2000,1138,mac,2,4
2001,1138,mac,2,4
2002,1138,mac,2,4
2003,1138,mac,2,4
2004,1138,mac,2,4
2005,1138,mac,2,4
2006,1138,mac,2,4
2007,1138,mac,2,4
2008,1138,mac,2,4
2009,1138,mac,2,4
2010,1138,mac,2,4
2011,1138,mac,2,4
2012,1138,mac,2,4
2013,1138,mac,2,4
2014,1138,mac,2,4
2015,1138,mac,2,4
2016,1138,mac,2,4
2017,1138,mac,2,4
2018,1138,mac,2,4
2019,1138,mac,2,4
2020,1138,mac,2,4
1995,1142,awc,1,1
1996,1142,awc,1,1
1997,1142,big_west,1,1
1998,1142,big_west,1,1
1999,1142,big_west,1,1
2000,1142,big_west,1,1
2001,1142,big_west,1,1
2002,1142,big_west,1,1
2003,1142,big_west,1,1
2004,1142,big_west,1,1
2005,1142,big_west,1,1
2006,1142,big_west,1,1
2007,1142,big_west,1,1
2008,1142,big_west,1,1
2009,1142,big_west,1,1
2010,1142,big_west,1,1
2011,1142,big_west,1,1
2012,1142,big_west,1,1
2013,1142,big_west,1,1
2014,1142,big_west,1,1
2015,1142,big_west,1,1
2016,1142,big_west,1,1
2017,1142,big_west,1,1
2018,1142,big_west,1,1
2019,1142,big_west,1,1
2020,1142,big_west,1,1
1996,1214,meac,1,4
1997,1214,meac,1,4
1998,1214,meac,1,4
1999,1214,meac,1,4
2000,1214,meac,1,4
2001,1214,meac,1,4
2002,1214,meac,1,4
2003,1214,meac,1,4
2004,1214,meac,1,4
2005,1214,meac,1,4
2006,1214,meac,1,4
2007,1214,meac,1,4
2008,1214,meac,1,4
2009,1214,meac,1,4
2010,1214,meac,1,4
2011,1214,meac,1,4
2012,1214,meac,1,4
2013,1214,meac,1,4
2014,1214,meac,1,4
2015,1214,meac,1,4
2016,1214,meac,1,4
2017,1214,meac,1,4
2018,1214,meac,1,4
2019,1214,big_south,1,4
2020,1214,big_south,1,4
1996,1459,ind,1,5
1997,1459,ind,1,5
1998,1459,southern,1,5
1999,1459,southern,1,5
2000,1459,southern,1,5
2001,1459,southern,1,5
2002,1459,southern,1,5
2003,1459,southern,1,5
2004,1459,southern,1,5
2005,1459,southern,1,5
2006,1459,southern,1,5
2007,1459,southern,1,5
2008,1459,southern,1,5
2009,1459,southern,1,5
2010,1459,southern,1,5
2011,1459,southern,1,5
2012,1459,southern,1,5
2013,1459,southern,1,5
2014,1459,southern,1,5
2015,1459,southern,1,5
2016,1459,southern,1,5
2017,1459,southern,1,5
2018,1459,southern,1,5
2019,1459,southern,1,5
2020,1459,southern,1,5
1998,1313,meac,1,1
1999,1313,meac,1,1
2000,1313,meac,1,1
2001,1313,meac,1,1
2002,1313,meac,1,1
2003,1313,meac,1,1
2004,1313,meac,1,1
2005,1313,meac,1,1
2006,1313,meac,1,1
2007,1313,meac,1,1
2008,1313,meac,1,1
2009,1313,meac,1,1
2010,1313,meac,1,1
2011,1313,meac,1,1
2012,1313,meac,1,1
2013,1313,meac,1,1
2014,1313,meac,1,1
2015,1313,meac,1,1
2016,1313,meac,1,1
2017,1313,meac,1,1
2018,1313,meac,1,1
2019,1313,meac,1,1
2020,1313,meac,1,1
1999,1115,swac,1,1
2000,1115,swac,1,1
2001,1115,swac,1,1
2002,1115,swac,1,1
2003,1115,swac,1,1
2004,1115,swac,1,1
2005,1115,swac,1,1
2006,1115,swac,1,1
2007,1115,swac,1,1
2008,1115,swac,1,1
2009,1115,swac,1,1
2010,1115,swac,1,1
2011,1115,swac,1,1
2012,1115,swac,1,1
2013,1115,swac,1,1
2014,1115,swac,1,1
2015,1115,swac,1,1
2016,1115,swac,1,1
2017,1115,swac,1,1
2018,1115,swac,1,1
2019,1115,swac,1,1
2020,1115,swac,1,1
2000,1107,ind,1,5
2001,1107,ind,1,5
2002,1107,aec,1,5
2003,1107,aec,1,5
2004,1107,aec,1,5
2005,1107,aec,1,5
2006,1107,aec,1,5
2007,1107,aec,1,5
2008,1107,aec,1,5
2009,1107,aec,1,5
2010,1107,aec,1,5
2011,1107,aec,1,5
2012,1107,aec,1,5
2013,1107,aec,1,5
2014,1107,aec,1,5
2015,1107,aec,1,5
2016,1107,aec,1,5
2017,1107,aec,1,5
2018,1107,aec,1,5
2019,1107,aec,1,5
2020,1107,aec,1,5
2000,1125,ind,1,8
2001,1125,ind,1,8
2002,1125,a_sun,1,8
2003,1125,a_sun,1,8
2004,1125,a_sun,1,8
2005,1125,a_sun,1,8
2006,1125,a_sun,1,8
2007,1125,a_sun,1,8
2008,1125,a_sun,1,8
2009,1125,a_sun,1,8
2010,1125,a_sun,1,8
2011,1125,a_sun,1,8
2012,1125,a_sun,1,8
2013,1125,ovc,1,8
2014,1125,ovc,1,8
2015,1125,ovc,1,8
2016,1125,ovc,1,8
2017,1125,ovc,1,8
2018,1125,ovc,1,8
2019,1125,ovc,1,8
2020,1125,ovc,1,8
2000,1324,mid_cont,1,3
2001,1324,mid_cont,1,3
2002,1324,mid_cont,1,3
2003,1324,mid_cont,1,3
2004,1324,mid_cont,1,3
2005,1324,mid_cont,1,3
2006,1324,mid_cont,1,3
2007,1324,mid_cont,1,3
2008,1324,summit,1,3
2009,1324,summit,1,3
2010,1324,summit,1,3
2011,1324,summit,1,3
2012,1324,summit,1,3
2013,1324,summit,1,3
2014,1324,horizon,1,3
2015,1324,horizon,1,3
2016,1324,horizon,1,3
2017,1324,horizon,1,3
2018,1324,horizon,1,3
2019,1324,horizon,1,3
2020,1324,horizon,1,3
2005,1413,ind,1,1
2006,1413,ind,1,1
2007,1413,ind,1,1
2008,1413,big_west,1,1
2009,1413,big_west,1,1
2010,1413,big_west,1,1
2011,1413,big_west,1,1
2012,1413,big_west,1,1
2013,1413,big_west,1,1
2014,1413,big_west,1,1
2015,1413,big_west,1,1
2016,1413,big_west,1,1
2017,1413,big_west,1,1
2018,1413,big_west,1,1
2019,1413,big_west,1,1
2020,1413,big_west,1,1
2006,1295,ind,2,4
2007,1295,ind,2,4
2008,1295,summit,2,4
2009,1295,summit,2,4
2010,1295,summit,2,4
2011,1295,summit,2,4
2012,1295,summit,2,4
2013,1295,summit,2,4
2014,1295,summit,2,4
2015,1295,summit,2,4
2016,1295,summit,2,4
2017,1295,summit,2,4
2018,1295,summit,2,4
2019,1295,summit,2,4
2020,1295,summit,2,4
2008,1195,a_sun,3,3
2009,1195,a_sun,3,3
2010,1195,a_sun,3,3
2011,1195,a_sun,3,3
2012,1195,a_sun,3,3
2013,1195,a_sun,3,3
2014,1195,a_sun,3,3
2015,1195,a_sun,3,3
2016,1195,a_sun,3,3
2017,1195,a_sun,3,3
2018,1195,a_sun,3,3
2019,1195,a_sun,3,3
2020,1195,a_sun,3,3
